Peak Name,Elapsed Time,Source Name,A,mu,sigma,C,sigma / sqrt(N)
Peak_1,1128.26,Na22,3.635234256613892,97.63759709548081,12.763463320247974,8.607279256531386,0.19929561248595054
Peak_2,1128.26,Na22,47.831254166712306,256.22213766109587,8.791532255365775,1.905704992339863,0.037844615209996706
Peak_3,1128.26,Na22,5233.598407203903,488.0280819403991,2803.157693113781,-5231.927174841329,1.1535667693327152
Peak_4,1128.26,Na22,5.214083571658493,631.6285122814418,14.54149999676027,0.3304727375103634,0.1895900835313
Peak_5,1128.26,Na22,0.32497123185730975,893.7892420538237,17.390764116495493,0.027996905507753803,0.9082211483221482
