Elapsed Time,Source Name,A,mu,sigma,C
629.63,Cd109,1.8532866382487545,69.740643147666,6.324891448586159,1.5819372054522316
629.63,Cd109,0.1598438568256825,279.2224533215243,8.678846149769917,0.3619866045098613
629.63,Cd109,0.36721782106926637,275.81643930247947,23.92280763714837,0.1248251058557537
629.63,Cd109,0.22013971820550782,404.04816650911755,14.076046399710956,0.11701543757142409
629.63,Cd109,0.18729702209433483,521.1576448824637,15.634505151587012,0.07209475852573805
