Elapsed Time,Source Name,A,mu,sigma,C
1139.87,Co60,3.1726086244198193,121.4128603416464,21.18066159014015,-0.5246583440021666
1139.87,Co60,0.45758896602382393,601.4461809583155,0.25379408578156915,1.0920233960539407
1139.87,Co60,1.2897891419789922,792.0621843570325,23.8850547984498,0.43313296599024587
1139.87,Co60,1.5152834203985308,903.1240342985595,23.979245696313527,0.4636386642420533
