Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.0
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,1694.31
Elapsed Live Time:,1072.91
Start Time:,February 29, 2024, 02:44:25
End Time:,February 29, 2024, 02:44:23
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
280,,2786
281,,2964
282,,2988
283,,2903
284,,2917
285,,2961
286,,2907
287,,2898
288,,2890
289,,2932
290,,2877
291,,2886
292,,2931
293,,2905
294,,2845
295,,2873
296,,2866
297,,2896
298,,2942
299,,2903
300,,2909
301,,2877
302,,2809
303,,3015
304,,2939
305,,2881
306,,2857
307,,2904
308,,2875
309,,2974
310,,2911
311,,2907
312,,2921
313,,2976
314,,2930
315,,2894
316,,2844
317,,2838
318,,2900
319,,2883
320,,2802
321,,2914
322,,2974
323,,2902
324,,2849
325,,2831
326,,2898
327,,2853
328,,2820
329,,2924
330,,2867
331,,2914
332,,2990
333,,2951
334,,2943
335,,2984
336,,2918
337,,2892
338,,2986
339,,2899
340,,3031
341,,3014
342,,2936
343,,2815
344,,2954
345,,2961
346,,2960
347,,3089
348,,2983
349,,2902
350,,2966
351,,2994
352,,2960
353,,3056
354,,2918
355,,2969
356,,3016
357,,3053
358,,2996
359,,3015
360,,3052
361,,2993
362,,3012
363,,3066
364,,3095
365,,3072
366,,3090
367,,2988
368,,3111
369,,3110
370,,3012
371,,3038
372,,2958
373,,3063
374,,3048
375,,3036
376,,3043
377,,3020
378,,3096
379,,3148
380,,3164
381,,3183
382,,3098
383,,3194
384,,3127
385,,3090
386,,3121
387,,3169
388,,3216
389,,3186
390,,3165
391,,3118
392,,3144
393,,3273
394,,3221
395,,3238
396,,3198
397,,3338
398,,3272
399,,3348
400,,3317
401,,3233
402,,3399
403,,3292
404,,3434
405,,3382
406,,3552
407,,3449
408,,3341
409,,3493
410,,3379
411,,3569
412,,3496
413,,3318
414,,3370
415,,3464
416,,3417
417,,3352
418,,3373
419,,3571
420,,3467
421,,3486
422,,3501
423,,3525
424,,3596
425,,3497
426,,3511
427,,3497
428,,3470
429,,3527
430,,3559
431,,3485
432,,3584
433,,3541
434,,3541
435,,3619
436,,3512
437,,3608
438,,3573
439,,3710
440,,3766
441,,3656
442,,3759
443,,3689
444,,3639
445,,3647
446,,3713
447,,3631
448,,3823
449,,3617
450,,3805
451,,3735
452,,3786
453,,3745
454,,3804
455,,3617
456,,3709
457,,3781
458,,3737
459,,3780
460,,3556
461,,3631
462,,3741
463,,3501
464,,3595
465,,3533
466,,3379
467,,3476
468,,3324
469,,3357
470,,3187
471,,3239
472,,3198
473,,3044
474,,3040
475,,2975
476,,2947
477,,2941
478,,2872
479,,2821
480,,2791
481,,2798
482,,2766
483,,2717
484,,2680
485,,2631
486,,2564
487,,2593
488,,2531
489,,2539
490,,2519
491,,2422
492,,2486
493,,2453
494,,2411
495,,2447
496,,2309
497,,2390
498,,2350
499,,2407
500,,2437
501,,2393
502,,2316
503,,2326
504,,2288
505,,2231
506,,2328
507,,2322
508,,2366
509,,2331
510,,2194
511,,2261
512,,2249
513,,2243
514,,2331
515,,2270
516,,2220
517,,2196
518,,2230
519,,2216
520,,2244
521,,2257
522,,2266
523,,2215
524,,2261
525,,2229
526,,2195
527,,2179
528,,2212
529,,2147
530,,2187
531,,2116
532,,2220
533,,2072
534,,2048
535,,2085
536,,2019
537,,2171
538,,2076
539,,2049
540,,2045
541,,2071
542,,2041
543,,2181
544,,2187
545,,2275
546,,2261
547,,2416
548,,2562
549,,2471
550,,2619
551,,2879
552,,3102
553,,3265
554,,3436
555,,3692
556,,3995
557,,4174
558,,4542
559,,4915
560,,5068
561,,5635
562,,5959
563,,6421
564,,6590
565,,7151
566,,7259
567,,7653
568,,8050
569,,8177
570,,8600
571,,8916
572,,9117
573,,9240
574,,9232
575,,9271
576,,9341
577,,9311
578,,9403
579,,8968
580,,8963
581,,8907
582,,8513
583,,8161
584,,8118
585,,7609
586,,7355
587,,6902
588,,6579
589,,6157
590,,5656
591,,5479
592,,5034
593,,4681
594,,4409
595,,3925
596,,3639
597,,3359
598,,3060
599,,2752
600,,2494
601,,2373
602,,2032
603,,1867
604,,1676
605,,1520
606,,1326
607,,1216
608,,1165
609,,1024
610,,922
611,,876
612,,842
613,,864
614,,790
615,,841
616,,793
617,,812
618,,871
619,,902
620,,887
621,,995
622,,1053
623,,1222
624,,1276
625,,1449
626,,1619
627,,1743
628,,1910
629,,2077
630,,2323
631,,2527
632,,2698
633,,3145
634,,3385
635,,3607
636,,3865
637,,4152
638,,4456
639,,4601
640,,5048
641,,5291
642,,5627
643,,5783
644,,6091
645,,6251
646,,6517
647,,6748
648,,6870
649,,6792
650,,7049
651,,7201
652,,7242
653,,7116
654,,7176
655,,7102
656,,7075
657,,6753
658,,6946
659,,6705
660,,6424
661,,6339
662,,6041
663,,5743
664,,5622
665,,5307
666,,5101
667,,4664
668,,4499
669,,3991
670,,3910
671,,3456
672,,3388
673,,3139
674,,2781
675,,2621
676,,2278
677,,2263
678,,2050
679,,1728
680,,1644
681,,1469
682,,1328
683,,1212
684,,1085
685,,1033
686,,852
687,,781
688,,733
689,,647
690,,574
691,,562
692,,535
693,,470
694,,461
695,,405
696,,329
697,,301
698,,345
699,,309
700,,284
701,,280
702,,232
703,,261
704,,241
705,,251
706,,218
707,,225
708,,236
709,,215
710,,227
711,,205
712,,194
713,,217
714,,201
715,,194
716,,191
717,,190
718,,195
719,,180
720,,188
721,,186
722,,190
723,,176
724,,153
725,,171
726,,181
727,,164
728,,175
729,,152
730,,152
731,,173
732,,178
733,,147
734,,161
735,,145
736,,154
737,,135
738,,150
739,,149
740,,136
741,,157
742,,151
743,,146
744,,166
745,,152
746,,134
747,,146
748,,144
749,,125
750,,131
751,,129
752,,131
753,,141
754,,163
755,,148
756,,155
757,,120
758,,141
759,,146
760,,128
761,,165
762,,138
763,,149
764,,117
765,,140
766,,146
767,,133
768,,149
769,,149
770,,151
771,,139
772,,127
773,,144
774,,163
775,,141
776,,141
777,,153
778,,142
779,,134
780,,110
781,,117
782,,115
783,,130
784,,130
785,,134
786,,122
787,,135
788,,130
789,,131
790,,139
791,,114
792,,133
793,,133
794,,143
795,,136
796,,124
797,,147
798,,117
799,,131
800,,123
801,,108
802,,118
803,,110
804,,126
805,,140
806,,135
807,,124
808,,105
809,,112
810,,112
811,,99
812,,110
813,,123
814,,109
815,,120
816,,114
817,,102
818,,148
819,,126
820,,116
821,,97
822,,103
823,,109
824,,109
825,,101
826,,110
827,,116
828,,115
829,,114
830,,117
831,,100
832,,120
833,,124
834,,132
835,,124
836,,107
837,,118
838,,104
839,,100
840,,114
841,,106
842,,99
843,,113
844,,129
845,,111
846,,118
847,,96
848,,93
849,,116
850,,108
851,,101
852,,117
853,,93
854,,99
855,,103
856,,104
857,,104
858,,114
859,,107
860,,88
861,,96
862,,77
863,,106
864,,96
865,,91
866,,99
867,,97
868,,100
869,,93
870,,102
871,,117
872,,94
873,,104
874,,112
875,,92
876,,91
877,,99
878,,92
879,,107
880,,100
881,,91
882,,107
883,,99
884,,99
885,,103
886,,99
887,,86
888,,96
889,,84
890,,94
891,,74
892,,87
893,,99
894,,86
895,,91
896,,101
897,,69
898,,95
899,,91
900,,78
901,,87
902,,93
903,,86
904,,85
905,,104
906,,106
907,,73
908,,104
909,,94
910,,85
911,,84
912,,62
913,,85
914,,96
915,,89
916,,93
917,,87
918,,102
919,,92
920,,84
921,,85
922,,78
923,,74
924,,74
925,,85
926,,97
927,,77
928,,83
929,,69
930,,91
931,,81
932,,87
933,,71
934,,89
935,,84
936,,81
937,,80
938,,92
939,,79
940,,88
941,,101
942,,63
943,,83
944,,76
945,,76
946,,88
947,,94
948,,91
949,,77
950,,87
951,,81
952,,81
953,,74
954,,94
955,,75
956,,80
957,,87
958,,85
959,,80
960,,71
961,,71
962,,87
963,,90
964,,82
965,,78
966,,78
967,,84
968,,74
969,,86
970,,66
971,,91
972,,77
973,,79
974,,71
975,,69
976,,71
977,,73
978,,75
979,,83
980,,78
981,,76
982,,73
983,,71
984,,78
985,,67
986,,70
987,,65
988,,63
989,,81
990,,86
991,,71
992,,65
993,,76
994,,81
995,,79
996,,79
997,,79
998,,65
999,,76
1000,,81
1001,,82
1002,,67
1003,,69
1004,,71
1005,,66
1006,,59
1007,,58
1008,,72
1009,,79
1010,,53
1011,,77
1012,,61
1013,,62
1014,,74
1015,,67
1016,,75
1017,,77
1018,,68
1019,,83
1020,,71
1021,,73
1022,,66
1023,,66
