Elapsed Time,Source Name,A,mu,sigma,C
552.9,Mn54,0.9623054432578084,71.20638956600722,21.997627535378303,0.9247004963476176
552.9,Mn54,0.24729976348876193,276.173482307471,19.946178484546323,0.30077423826094557
552.9,Mn54,0.07896899411139581,403.3818734611302,14.80443745552063,0.2508694128706324
552.9,Mn54,0.9067901862022335,655.6409948501887,18.427118397467243,0.010831511679172644
