Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,1048
Lower Discriminator:,103
Calibration Coefficients:Elapsed Real Time:,869.11
Elapsed Live Time:,848.1
Start Time:,February 19, 2024, 03:39:16
End Time:,February 19, 2024, 03:38:53
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
330,,1473
331,,1468
332,,1444
333,,1396
334,,1309
335,,1220
336,,1241
337,,1164
338,,1165
339,,1135
340,,1167
341,,1059
342,,988
343,,1026
344,,900
345,,925
346,,860
347,,890
348,,825
349,,824
350,,784
351,,752
352,,793
353,,732
354,,742
355,,679
356,,644
357,,633
358,,680
359,,618
360,,599
361,,607
362,,626
363,,541
364,,534
365,,575
366,,529
367,,521
368,,504
369,,476
370,,412
371,,493
372,,465
373,,513
374,,498
375,,423
376,,499
377,,461
378,,407
379,,413
380,,442
381,,403
382,,406
383,,417
384,,395
385,,403
386,,365
387,,371
388,,364
389,,376
390,,358
391,,357
392,,375
393,,352
394,,374
395,,374
396,,339
397,,349
398,,374
399,,351
400,,332
401,,358
402,,313
403,,323
404,,386
405,,365
406,,385
407,,354
408,,402
409,,447
410,,451
411,,441
412,,559
413,,512
414,,572
415,,640
416,,703
417,,774
418,,852
419,,954
420,,1078
421,,1175
422,,1266
423,,1426
424,,1638
425,,1771
426,,1966
427,,2284
428,,2422
429,,2700
430,,3033
431,,3310
432,,3641
433,,3873
434,,4332
435,,4626
436,,5233
437,,5438
438,,5866
439,,6242
440,,6587
441,,6975
442,,7621
443,,7994
444,,8274
445,,8869
446,,9133
447,,9426
448,,10035
449,,10238
450,,10424
451,,11031
452,,10906
453,,11255
454,,11548
455,,11517
456,,11818
457,,11768
458,,11958
459,,11870
460,,11916
461,,11844
462,,11928
463,,11612
464,,11270
465,,11164
466,,10848
467,,10866
468,,10374
469,,10178
470,,9819
471,,9517
472,,9078
473,,8827
474,,8346
475,,8079
476,,7406
477,,7141
478,,6727
479,,6253
480,,5863
481,,5610
482,,5198
483,,4782
484,,4493
485,,4220
486,,3903
487,,3559
488,,3369
489,,2999
490,,2708
491,,2619
492,,2363
493,,2047
494,,1906
495,,1729
496,,1615
497,,1496
498,,1421
499,,1210
500,,1130
501,,1084
502,,918
503,,874
504,,722
505,,677
506,,651
507,,603
508,,504
509,,481
510,,452
511,,381
512,,361
513,,359
514,,312
515,,271
516,,259
517,,238
518,,219
519,,156
520,,159
521,,171
522,,156
523,,153
524,,122
525,,136
526,,126
527,,95
528,,92
529,,100
530,,94
531,,77
532,,83
533,,74
534,,81
535,,77
536,,77
537,,65
538,,69
539,,78
540,,65
541,,78
542,,62
543,,92
544,,53
545,,53
546,,50
547,,59
548,,60
549,,47
550,,58
551,,65
552,,62
553,,67
554,,61
555,,75
556,,68
557,,56
558,,67
559,,54
560,,64
561,,66
562,,63
563,,42
564,,41
565,,67
566,,64
567,,64
568,,53
569,,51
570,,48
571,,58
572,,53
573,,62
574,,62
575,,62
576,,57
577,,66
578,,57
579,,56
580,,60
581,,73
582,,44
583,,53
584,,52
585,,43
586,,59
587,,54
588,,66
589,,63
590,,56
591,,55
592,,50
593,,60
594,,52
595,,49
596,,42
597,,52
598,,53
599,,57
600,,40
601,,59
602,,44
603,,51
604,,56
605,,56
606,,42
607,,50
608,,50
609,,58
610,,52
611,,55
612,,39
613,,59
614,,47
615,,57
616,,52
617,,53
618,,41
619,,62
620,,41
621,,53
622,,55
623,,39
624,,44
625,,46
626,,54
627,,45
628,,57
629,,50
630,,52
631,,41
632,,54
633,,40
634,,55
635,,44
636,,58
637,,39
638,,38
639,,42
640,,44
641,,37
642,,36
643,,40
644,,37
645,,34
646,,41
647,,46
648,,51
649,,46
650,,44
651,,33
652,,39
653,,46
654,,40
655,,48
656,,32
657,,48
658,,41
659,,34
660,,44
661,,36
662,,44
663,,26
664,,37
665,,33
666,,52
667,,30
668,,37
669,,40
670,,26
671,,38
672,,30
673,,32
674,,36
675,,31
676,,41
677,,35
678,,33
679,,42
680,,32
681,,44
682,,29
683,,30
684,,32
685,,31
686,,25
687,,37
688,,38
689,,33
690,,34
691,,39
692,,37
693,,35
694,,32
695,,17
696,,31
697,,31
698,,29
699,,23
700,,29
701,,37
702,,30
703,,23
704,,20
705,,26
706,,36
707,,24
708,,25
709,,24
710,,26
711,,27
712,,25
713,,27
714,,31
715,,27
716,,23
717,,33
718,,30
719,,22
720,,24
721,,23
722,,23
723,,40
724,,22
725,,23
726,,28
727,,25
728,,25
729,,35
730,,30
731,,27
732,,27
733,,28
734,,34
735,,24
736,,18
737,,28
738,,22
739,,28
740,,18
741,,25
742,,14
743,,23
744,,22
745,,25
746,,30
747,,32
748,,30
749,,34
750,,26
751,,26
752,,24
753,,36
754,,28
755,,23
756,,24
757,,23
758,,26
759,,29
760,,30
761,,28
762,,21
763,,28
764,,24
765,,28
766,,26
767,,20
768,,19
769,,35
770,,30
771,,32
772,,21
773,,21
774,,25
775,,22
776,,27
777,,32
778,,32
779,,28
780,,19
781,,17
782,,21
783,,23
784,,22
785,,23
786,,20
787,,28
788,,22
789,,21
790,,13
791,,17
792,,27
793,,27
794,,19
795,,31
796,,22
797,,25
798,,15
799,,18
800,,25
801,,14
802,,17
803,,24
804,,15
805,,21
806,,28
807,,18
808,,16
809,,17
810,,19
811,,21
812,,24
813,,24
814,,17
815,,14
816,,16
817,,18
818,,11
819,,18
820,,17
821,,21
822,,15
823,,12
824,,16
825,,32
826,,19
827,,13
828,,23
829,,23
830,,19
831,,20
832,,17
833,,21
834,,18
835,,17
836,,13
837,,16
838,,17
839,,15
840,,10
841,,11
842,,25
843,,16
844,,13
845,,15
846,,16
847,,18
848,,19
849,,21
850,,16
851,,12
852,,15
853,,23
854,,19
855,,15
856,,25
857,,18
858,,11
859,,18
860,,18
861,,17
862,,16
863,,21
864,,7
865,,19
866,,22
867,,15
868,,17
869,,8
870,,16
871,,15
872,,19
873,,14
874,,16
875,,13
876,,17
877,,20
878,,14
879,,17
880,,19
881,,17
882,,18
883,,12
884,,19
885,,15
886,,16
887,,19
888,,10
889,,13
890,,20
891,,9
892,,20
893,,12
894,,23
895,,12
896,,19
897,,22
898,,22
899,,14
900,,17
901,,9
902,,12
903,,14
904,,18
905,,10
906,,26
907,,18
908,,18
909,,14
910,,16
911,,9
912,,15
913,,15
914,,17
915,,16
916,,13
917,,14
918,,18
919,,14
920,,18
921,,13
922,,16
923,,8
924,,11
925,,17
926,,13
927,,16
928,,13
929,,12
930,,13
931,,16
932,,16
933,,11
934,,12
935,,9
936,,17
937,,18
938,,16
939,,8
940,,20
941,,19
942,,12
943,,9
944,,16
945,,14
946,,16
947,,13
948,,18
949,,14
950,,13
951,,10
952,,17
953,,16
954,,17
955,,12
956,,21
957,,18
958,,16
959,,15
960,,16
961,,13
962,,26
963,,11
964,,23
965,,23
966,,21
967,,15
968,,15
969,,26
970,,15
971,,14
972,,14
973,,13
974,,17
975,,20
976,,14
977,,20
978,,17
979,,18
980,,12
981,,18
982,,21
983,,14
984,,24
985,,21
986,,27
987,,15
988,,6
989,,18
990,,16
991,,20
992,,17
993,,18
994,,15
995,,22
996,,20
997,,17
998,,24
999,,19
1000,,18
1001,,20
1002,,21
1003,,17
1004,,22
1005,,18
1006,,12
1007,,17
1008,,16
1009,,19
1010,,15
1011,,13
1012,,18
1013,,17
1014,,17
1015,,11
1016,,10
1017,,20
1018,,11
1019,,20
1020,,14
1021,,19
1022,,14
1023,,14
