Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Pre-Amp
High Voltage:,0
Conversion Gain:,1024
Coarse Gain:,1
Fine Gain:,1.0
Upper Discriminator:,1048
Lower Discriminator:,14
Calibration Coefficients:Elapsed Real Time:,6358.72
Elapsed Live Time:,6112.56
Start Time:,February 29, 2024, 03:14:16
End Time:,February 29, 2024, 03:12:42
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
430,,540
431,,432
432,,398
433,,347
434,,304
435,,323
436,,274
437,,269
438,,242
439,,211
440,,222
441,,188
442,,181
443,,187
444,,176
445,,193
446,,145
447,,170
448,,171
449,,144
450,,147
451,,157
452,,143
453,,146
454,,145
455,,136
456,,153
457,,138
458,,140
459,,131
460,,133
461,,165
462,,129
463,,163
464,,145
465,,127
466,,120
467,,120
468,,122
469,,126
470,,131
471,,111
472,,123
473,,122
474,,120
475,,109
476,,123
477,,123
478,,102
479,,131
480,,111
481,,111
482,,110
483,,123
484,,100
485,,107
486,,105
487,,123
488,,107
489,,120
490,,107
491,,104
492,,114
493,,111
494,,121
495,,114
496,,101
497,,86
498,,126
499,,101
500,,130
501,,117
502,,125
503,,100
504,,103
505,,95
506,,106
507,,118
508,,95
509,,138
510,,110
511,,107
512,,121
513,,112
514,,116
515,,112
516,,122
517,,126
518,,109
519,,111
520,,117
521,,113
522,,109
523,,113
524,,111
525,,117
526,,93
527,,135
528,,119
529,,100
530,,91
531,,108
532,,88
533,,100
534,,113
535,,118
536,,101
537,,96
538,,104
539,,85
540,,111
541,,123
542,,101
543,,94
544,,104
545,,97
546,,99
547,,94
548,,106
549,,105
550,,96
551,,110
552,,100
553,,99
554,,102
555,,88
556,,112
557,,81
558,,99
559,,75
560,,87
561,,102
562,,84
563,,82
564,,82
565,,86
566,,88
567,,91
568,,111
569,,92
570,,82
571,,80
572,,88
573,,91
574,,91
575,,89
576,,99
577,,92
578,,90
579,,78
580,,105
581,,97
582,,102
583,,101
584,,99
585,,116
586,,81
587,,86
588,,86
589,,78
590,,92
591,,97
592,,103
593,,84
594,,77
595,,87
596,,95
597,,68
598,,82
599,,65
600,,87
601,,72
602,,77
603,,73
604,,71
605,,67
606,,88
607,,72
608,,66
609,,92
610,,73
611,,68
612,,63
613,,55
614,,75
615,,57
616,,58
617,,64
618,,65
619,,44
620,,53
621,,75
622,,67
623,,61
624,,72
625,,62
626,,58
627,,60
628,,67
629,,49
630,,55
631,,53
632,,52
633,,53
634,,74
635,,58
636,,54
637,,57
638,,53
639,,57
640,,62
641,,49
642,,72
643,,54
644,,63
645,,69
646,,74
647,,63
648,,86
649,,55
650,,87
651,,83
652,,78
653,,91
654,,93
655,,84
656,,104
657,,98
658,,102
659,,97
660,,108
661,,115
662,,118
663,,107
664,,124
665,,113
666,,109
667,,137
668,,112
669,,143
670,,128
671,,131
672,,142
673,,140
674,,107
675,,132
676,,108
677,,120
678,,136
679,,137
680,,96
681,,124
682,,130
683,,91
684,,104
685,,106
686,,110
687,,109
688,,88
689,,72
690,,93
691,,79
692,,87
693,,72
694,,76
695,,60
696,,69
697,,64
698,,72
699,,64
700,,63
701,,59
702,,61
703,,51
704,,61
705,,64
706,,65
707,,54
708,,66
709,,52
710,,44
711,,57
712,,49
713,,37
714,,50
715,,45
716,,53
717,,54
718,,42
719,,48
720,,44
721,,51
722,,37
723,,35
724,,43
725,,32
726,,52
727,,33
728,,38
729,,33
730,,39
731,,42
732,,48
733,,32
734,,23
735,,42
736,,28
737,,30
738,,28
739,,32
740,,27
741,,21
742,,29
743,,27
744,,26
745,,24
746,,42
747,,24
748,,19
749,,31
750,,29
751,,26
752,,29
753,,23
754,,19
755,,19
756,,21
757,,32
758,,32
759,,32
760,,22
761,,27
762,,34
763,,22
764,,27
765,,26
766,,25
767,,17
768,,25
769,,21
770,,24
771,,18
772,,25
773,,16
774,,28
775,,15
776,,30
777,,25
778,,23
779,,25
780,,21
781,,24
782,,22
783,,24
784,,20
785,,26
786,,38
787,,28
788,,32
789,,30
790,,44
791,,29
792,,27
793,,33
794,,30
795,,25
796,,30
797,,31
798,,28
799,,20
800,,26
801,,36
802,,32
803,,31
804,,17
805,,41
806,,25
807,,23
808,,34
809,,24
810,,29
811,,39
812,,32
813,,32
814,,23
815,,36
816,,20
817,,25
818,,21
819,,26
820,,25
821,,19
822,,22
823,,20
824,,22
825,,22
826,,25
827,,26
828,,20
829,,25
830,,25
831,,28
832,,23
833,,31
834,,14
835,,26
836,,29
837,,22
838,,23
839,,25
840,,28
841,,18
842,,12
843,,22
844,,22
845,,15
846,,20
847,,20
848,,17
849,,18
850,,19
851,,14
852,,20
853,,13
854,,16
855,,18
856,,14
857,,16
858,,14
859,,16
860,,16
861,,19
862,,19
863,,14
864,,22
865,,16
866,,18
867,,23
868,,14
869,,14
870,,18
871,,17
872,,22
873,,23
874,,16
875,,13
876,,16
877,,13
878,,23
879,,16
880,,19
881,,19
882,,11
883,,22
884,,14
885,,16
886,,18
887,,14
888,,18
889,,18
890,,12
891,,12
892,,13
893,,13
894,,17
895,,16
896,,21
897,,17
898,,17
899,,13
900,,13
901,,14
902,,16
903,,16
904,,8
905,,12
906,,12
907,,16
908,,15
909,,10
910,,12
911,,13
912,,14
913,,14
914,,10
915,,21
916,,11
917,,10
918,,8
919,,10
920,,6
921,,20
922,,15
923,,14
924,,16
925,,9
926,,16
927,,15
928,,7
929,,13
930,,10
931,,9
932,,14
933,,10
934,,12
935,,11
936,,12
937,,14
938,,13
939,,14
940,,15
941,,13
942,,16
943,,10
944,,14
945,,17
946,,18
947,,13
948,,15
949,,17
950,,19
951,,12
952,,11
953,,17
954,,9
955,,14
956,,20
957,,18
958,,9
959,,14
960,,15
961,,13
962,,20
963,,17
964,,14
965,,18
966,,11
967,,16
968,,20
969,,17
970,,19
971,,21
972,,15
973,,25
974,,17
975,,16
976,,25
977,,10
978,,19
979,,20
980,,11
981,,11
982,,29
983,,13
984,,21
985,,19
986,,29
987,,11
988,,18
989,,13
990,,10
991,,22
992,,11
993,,16
994,,10
995,,14
996,,17
997,,18
998,,14
999,,18
1000,,16
1001,,13
1002,,20
1003,,14
1004,,19
1005,,11
1006,,13
1007,,18
1008,,11
1009,,17
1010,,16
1011,,6
1012,,12
1013,,27
1014,,13
1015,,9
1016,,11
1017,,16
1018,,17
1019,,19
1020,,12
1021,,12
1022,,14
1023,,14
